4690,129027
3955
12907,64306
12766,64306
12839,64306
12819,64306
12845,64306
12851,128942
12852,64306
12841,64306
12801,64306
12853,64306
10718,32092
10700,7865
10661,7865
10662,7865
10980,24020
3774
15422,32080
7557,24025
3774
15422,32080
15345,32080
15422,32080
3774
7026,7869
8296,7870
8015,11909
15436,32080
15329,129034
7838,11909
7425,24027
15810,32080
8015,11909
7838,11909
7052,7869
7122,7869
15329,129034
7970,11909
7959,11909
7038,7869
7714,24027
7434,24025
15329,129034
3774
8301,7870
7083,7869
15302,32080
7037,7869
7083,7869
8330,7870
8337,7870
8319,7870
8340,7870
7038,7869
7037,7869
7091,7869
8335,7870
8328,7870
8338,7870
8331,7870
8338,7870
4615,129027
15683,32080
6765,7869
6489,7870
8330,7870
8335,7870
8331,7870
4608,129027
7638,24025
7605,24025
8333,7870
7959,11909
8015,11909
5899,24025
7500,24027
7838,11909
6964,7869
15311,129034
15522,64398
15449,32080
15673,64398
15408,64398
15329,129034
7959,11909
8326,7870
8015,11909
7838,11909
5899,24025
7500,24027
6964,7869
15311,129034
15522,64398
15449,32080
15673,64398
15408,64398
15329,129034
7959,11909
14035,64315
15902,64398
15311,129034
8320,7870
15514,32080
15449,32080
15673,64398
15408,64398
15329,129034
15555,32080
15408,64398
7959,11909
15586,32080
5899,24025
15530,32080
8015,11909
7500,24027
7838,11909
15368,32080
6964,7869
15311,129034
15522,64398
15514,32080
15449,32080
15673,64398
15408,64398
15329,129034
15555,32080
3774
7500,24027
10978,24020
7593,24027
7600,24027
10978,24020
7593,24027
5915,3956
7600,24027
7833,11909
10978,24020
10980,24020
10977,24020
10500,24020
7593,24027
7600,24027
3956
10980,24020
10977,24020
10978,24020
10500,24020
7593,24027
7600,24027
10978,24020
10435,11899
10980,24020
10977,24020
5899,24025
8015,11909
7838,11909
7500,24027
6964,7869
15449,32080
15329,129034
7959,11909
14035,64315
7500,24027
8015,11909
7838,11909
6964,7869
15329,129034
7959,11909
5918,3956
14035,64315
7500,24027
15329,129034
14035,64315
7500,24027
7593,24027
14035,64315
3956
7500,24027
10978,24020
7593,24027
7600,24027
15388,32080
18135,7744
4484,1877
7499,11909
4504,3830
15388,32080
8337,7870
8305,7870
7511,11909
15547,128942
4588,1877
15388,32080
15777,32080
15547,128942
15436,32080
17133,64315
7474,11909
15534,32080
15377,32080
15388,32080
17133,64315
15586,32080
15408,64398
8332,7870
8334,7870
15388,32080
15586,32080
10393,24020
10977,24020
15534,64307
15459,32080
10980,24020
18300,7744
10981,24020
4675,1877
10980,24020
10981,24020
10979,24020
15465,32080
10980,24020
10979,24020
10981,24020
15277,32080
15465,32080
15467,32080
4490,1877
7499,11909
19262,7601
4676,1877
4781,1877
15388,32080
15389,32080
7531,11909
15530,32080
15324,129034
15586,32080
15730,64398
15530,32080
8015,11909
7838,11909
15368,32080
6964,7869
15311,129034
15522,64398
15514,32080
15449,32080
15673,64398
15408,64398
15329,129034
15408,64398
7959,11909
8332,7870
15324,129034
15586,32080
5899,24025
15730,64398
15530,32080
8015,11909
7838,11909
15368,32080
6964,7869
5899,24025
8015,11909
7838,11909
15368,32080
15522,64398
15449,32080
15673,64398
15408,64398
7959,11909
4540,3830
18247,7744
5899,24025
15388,32080
15586,32080
15530,32080
8015,11909
15368,32080
7838,11909
6964,7869
15522,64398
15449,32080
15673,64398
15408,64398
15329,129034
15555,32080
15324,129034
7959,11909
5899,24025
6475,15948
9309,24015
6475,15948
9309,24015
15532,64307
15541,64307
15530,64307
15540,64307
9309,24015
9334,24018
10432,11899
10431,11899
9309,24015
9309,24015
15210,64307
15531,64307
15532,64307
15367,64307
10976,24020
10980,24020
15558,64307
9309,24015
9332,24018
9309,24015
10393,24020
15533,64307
10980,24020
7512,24027
7747,24027
7470,24027
10574,24015
7617,24027
7413,24027
7752,24027
10594,24015
10594,24015
9333,11902
6475,15948
6475,15948
9334,11902
15545,64307
6475,15948
10432,11899
10431,11899
6475,15948
6475,15948
15410,64307
15532,64307
13653,64307
6475,15948
9309,24015
10431,11899
10434,9879
10432,11899
10395,24020
15320,32080
15389,32080
15523,32080
15719,32080
10977,24020
15617,32080
11909
7531,11909
7499,11909
7511,11909
10266,24020
15547,128942
15436,32080
15588,64398
15304,32080
15296,32080
15648,32080
15531,32080
15226,32080
15777,32080
15534,32080
15377,32080
17133,64315
7730,11909
7126,7869
8319,129027
15459,32080
15655,32080
10977,24020
15534,64307
15532,64307
15442,32080
9332,24018
9334,24018
4609,129027
15539,128942
10979,24020
15465,32080
10977,24020
15467,32080
15277,32080
15608,64307
15403,32080
15608,64307
15402,32080
10979,24020
10980,24020
9332,24018
18305,7745
4621,129027
7450,11909
15533,64307
15437,32080
15469,32080
15430,32080
15639,32080
15417,32080
15345,32080
15273,32080
15422,32080
11909
7750,24027
7732,1851
7089,7869
7139,7869
7731,11909
7168,7869
7097,7869
7519,24027
7335,11909
7088,7869
7099,7869
7750,24027
4712,129027
7529,24027
7774,24025
7637,24025
7584,24025
7598,24025
7600,24025
7525,24027
7750,24027
11909
7044,7869
7912,11909
7099,7869
7095,7869
7096,7869
7127,7869
7118,7869
7128,7869
7525,24027
7750,24027
4609,129027
4658,129027
4617,129027
16069,64396
4626,129027
4608,129027
7557,24025
7638,24025
7727,24025
7605,24025
7525,24027
7750,24027
32080
15422,32080
7447,24027
7635,24027
7744,24027
15277,32080
15645,32080
7148,7869
7757,24027
7625,24027
7841,11909
7510,24025
7638,24027
7421,24027
7557,24027
7427,24027
7624,24027
7540,24025
7543,24027
7592,24027
15918,32080
7901,11909
7513,24027
7038,7869
7509,24025
7574,24027
7414,24027
7563,24025
7531,24027
7644,96741
7615,24025
4666,129027
7750,24027
15658,32080
7425,24027
15810,32080
15270,32080
15495,32080
15436,32080
7970,11909
8006,11909
7041,7869
7052,7869
7122,7869
7496,24027
7100,7869
4616,129027
7714,24027
7427,24025
7598,96741
7434,24025
7697,24025
16042,64396
7574,24027
7482,24027
11909
15305,32080
9143,16318
10626,32092
9143,16318
10615,32092
7680,15948
10745,32092
32092
7417,24027
7429,24027
7552,24027
7603,24027
7582,24027
7536,24027
7635,24027
7622,24027
7538,24027
7525,24027
7750,24027
10656,24015
10679,24015
10528,24015
10647,24015
10684,24015
10574,24015
10614,24015
10594,24015
13726,15905
10777,32092
7678,15634
6478,15948
9143,16318
10977,32092
10976,32092
10708,32092
7570,15634
9143,16318
6332,15948
10757,32092
7489,15634
9143,16318
7607,15948
10751,32092
10559,32092
9143,16318
9987,32092
10599,32092
7554,15634
9143,16318
10761,32092
6373,15948
9143,16318
10083,32092
10762,32092
6403,15948
2460,1514
2174,1514
2172,1514
5884,16318
5884,16318
5884,16318
5884,16318
5884,16318
5884,16318
5884,16318
5884,16318
11909
2501,1514
2610,2026
13726,15905
9657,16340
9657,16340
9657,16340
9657,16340
9657,16340
9657,16340
9657,16340
9657,16340
9130,12112
9130,12112
9130,12112
9130,12112
13726,15905
13726,15905
6475,15948
9309,24015
3954
9143,16318
9143,16318
9143,16318
9143,16318
9143,16318
9143,16318
9143,16318
9143,16318
13726,15905
13726,15905
13726,15905
13726,15905
13726,15905
13726,15905
9032,1840
13726,15905
13726,15905
10334,24015
9309,24015
13726,15905
2134,1514
10660,32092
14031,64315
7838,11909
7959,11909
8015,11909
15329,129034
7891,11909
14035,64315
7500,24027
7936,11909
7833,11909
7600,24027
7593,24027
10978,24020
10980,24020
10977,24020
10500,24020
10435,11899
10334,24015
9309,24015
10334,24015
9309,24015
10977,24020
10979,24020
10977,24020
10980,24020
10334,24015
9309,24015
7474,11909
7418,24027
15584,32080
15548,32080
15606,32080
15507,32080
15312,32080
10555,3138
7522,11909
8053,11909
7015,7869
15730,64398
15408,64398
15324,129034
15902,64398
15368,32080
15586,32080
15555,32080
15530,32080
15514,32080
15408,64398
15673,64398
15311,129034
15522,64398
5899,24025
15449,32080
6964,7869
10660,32092
10431,11899
10660,32092
10660,32092
10979,24020
10660,32092
10660,32092
10660,32092
10980,24020
10981,24020
15392,32080
15388,32080
9017,12246
9017,12246
9017,12246
10621,32092
9017,12246
10783,32092
10749,32092
10781,32092
10569,32092
10568,32092
7591,15948
6480,15948
10546,32092
10691,32092
10726,32092
10434,11899
10334,24015
9309,24015
10334,24015
9309,24015
10979,24020
10438,24020
10344,24020
10980,24020
10979,24020
10393,24020
10334,24015
9309,24015
10434,11899
10334,24015
9309,24015
10334,24015
9309,24015
10980,24020
10977,24020
10980,24020
10433,11899
10660,32092
10660,32092
10980,24020
10980,24020
10980,24020
10978,24020
10761,32092
10976,32092
9987,32092
10726,32092
10083,32092
10777,32092
10708,32092
10751,32092
10559,32092
10757,32092
10599,32092
10626,32092
10762,32092
7554,15634
7570,15634
7678,15634
6403,15948
6478,15948
8917,129027
9333,11902
9335,11902
9333,11902
9334,11902
9881,24020
9333,11902
8729,11902
15665,128951
10434,11899
10431,11899
10977,32092
10761,32092
10976,32092
9987,32092
10726,32092
10083,32092
10777,32092
10708,32092
10751,32092
10546,32092
10691,32092
10559,32092
10757,32092
10599,32092
6373,15948
10762,32092
7554,15634
7570,15634
7678,15634
6403,15948
6478,15948
10045,11894
10187,11894
10207,11894
10977,32092
10431,11899
10761,32092
9987,32092
10083,32092
10751,32092
10559,32092
10757,32092
10599,32092
10626,32092
10615,32092
7489,15634
7607,15948
7417,24027
7680,15948
10745,32092
10762,32092
7554,15634
6403,15948
10217,11894
9708,11894
10761,32092
9987,32092
10083,32092
10751,32092
10559,32092
10599,32092
10626,32092
9335,11902
10977,32092
10761,32092
10976,32092
9987,32092
10083,32092
10708,32092
10751,32092
10559,32092
10757,32092
10599,32092
10626,32092
10615,32092
7489,15634
10745,32092
10762,32092
7554,15634
7570,15634
6403,15948
10431,11899
10434,11899
9334,24018
10432,11899
10431,11899
10434,11899
9332,24018
9332,24018
10251,11894
10977,32092
10781,32092
10976,32092
10568,32092
10726,32092
10749,32092
10034,11894
10777,32092
10569,32092
10708,32092
10751,32092
10546,32092
10691,32092
10559,32092
10757,32092
7607,15948
6332,15948
7489,15634
7591,15948
7570,15634
7678,15634
6480,15948
6478,15948
10977,32092
10781,32092
10976,32092
9333,11902
9881,24020
10434,11899
10431,11899
10977,32092
10781,32092
10976,32092
10568,32092
10726,32092
10749,32092
10777,32092
10569,32092
10708,32092
10546,32092
10691,32092
10757,32092
10783,32092
7489,15634
6332,15948
7591,15948
7570,15634
7678,15634
6480,15948
6478,15948
10434,11899
10434,11899
10432,11899
10977,32092
10761,32092
10976,32092
10568,32092
9987,32092
10726,32092
10777,32092
10708,32092
10751,32092
10546,32092
10691,32092
10559,32092
10757,32092
10599,32092
7607,15948
6332,15948
6373,15948
7591,15948
7554,15634
7570,15634
7678,15634
6480,15948
6478,15948
10432,11899
10431,11899
10434,11899
10431,11899
10568,32092
9987,32092
10726,32092
10777,32092
10569,32092
10708,32092
10751,32092
10546,32092
10691,32092
10559,32092
10757,32092
10599,32092
7607,15948
6332,15948
7489,15634
7591,15948
7554,15634
7570,15634
7678,15634
6480,15948
9333,11902
6478,15948
3030,2048
9335,11902
9332,11902
9334,11902
9333,11902
9335,11902
7536,24027
7622,24027
7538,24027
7635,24027
7525,24027
7083,7869
9332,24018
7127,7869
7092,7869
7120,7869
7083,7869
7127,7869
7112,7869
7582,24027
7635,24027
7536,24027
7622,24027
7538,24027
7525,24027
4609,129027
4618,129027
15450,128951
4666,129027
4637,129027
7582,24027
7635,24027
7536,24027
7622,24027
11909
7033,7869
7094,7869
7086,7869
7132,7869
7082,7869
9334,24018
7552,24027
7603,24027
7536,24027
7538,24027
7582,24027
7635,24027
4615,129027
4726,129027
7552,24027
7582,24027
7603,24027
7536,24027
7538,24027
7635,24027
15516,32080
15540,64307
15302,32080
10549,3545
7582,24027
7538,24027
7750,24027
4639,129027
4614,129027
7547,24025
4615,129027
7556,24025
7635,24027
7525,24027
7622,24027
7538,24027
7750,24027
15431,32080
15919,32080
15553,32080
8043,11909
15397,32080
15415,32080
15613,32080
15543,32080
15446,32080
15457,32080
15683,32080
15283,32080
15438,32080
15557,32080
15437,32080
7525,24027
7622,24027
7538,24027
32080
15392,32080
15476,32080
15385,32080
15568,32080
15399,32080
15466,32080
11909
7635,24027
7525,24027
7622,24027
7538,24027
7750,24027
18256,7813
7748,11909
7091,7869
7138,7869
6142,7869
7093,7869
7096,7869
7042,7869
7125,7869
7635,24027
7525,24027
7622,24027
7554,15634
6403,15948
9332,24018
10431,11899
10431,11899
9334,24018
10434,11899
10434,11899
10434,11899
10761,32092
10083,32092
10626,32092
10615,32092
7429,24027
6373,15948
7417,24027
7680,15948
10745,32092
10762,32092
6403,15948
10089,11894
10083,32092
10626,32092
10615,32092
7429,24027
7417,24027
7680,15948
10615,32092
7607,15948
7417,24027
7680,15948
10745,32092
10762,32092
7554,15634
6403,15948
8730,11902
9333,11902
15671,128951
9335,11902
9336,11902
9332,11902
9332,11902
10761,32092
9987,32092
10083,32092
10599,32092
10626,32092
10615,32092
7429,24027
6373,15948
7417,24027
7680,15948
10745,32092
10762,32092
9073,129027
9335,11902
7429,24027
7536,24027
7603,24027
24018
7045,7869
9335,24018
7079,7869
7138,7869
9332,24018
10432,11899
7429,24027
7536,24027
7582,24027
7603,24027
32080
7429,24027
7536,24027
7603,24027
15490,32080
15773,32080
7552,24027
7603,24027
7536,24027
7582,24027
7635,24027
10745,32092
10762,32092
6403,15948
15527,128951
8730,11902
10626,32092
10615,32092
7429,24027
7552,24027
7417,24027
7680,15948
10745,32092
9332,24018
9334,24018
10433,11899
7085,7869
10431,11899
10434,11899
7680,15948
10615,32092
7429,24027
7552,24027
7417,24027
10745,32092
17563,128951
7417,24027
7429,24027
15282,64307
